r_nsa,r_necklen,r_neckhead,r_headoff,r_lt,r_shaftax,r_headr
30.137572894103393,33.22248299939583,0.6954024373552169,32.535478877091286,36.9375,14.526953721547839,23.887235084873257
39.83733167479358,36.316723153483494,0.8036876484646547,-51.822791059542176,29.134285714285724,2.181061778490668,22.593804460515276
29.80444461297594,35.87008676481121,0.725688577538165,-45.85902454739369,17.420329670329668,4.0123627913548106,24.714517959272108
26.42834377678194,38.90776110969815,0.8429104371699018,46.79669803732305,12.182282003710577,0.445359490705611,23.079415910622828
27.32060689795579,38.77048183857227,0.7683849006502741,-27.78969515814335,33.142857142857146,12.786526600400036,25.228555249954365
30.15339351457005,36.16047404549897,0.682044894783412,33.51166634866343,33.20952380952381,7.980458054758278,26.508866441249427
29.024423129820406,47.294837867877376,1.1111998507372907,-42.36149804455609,13.557894736842098,35.72052066712029,21.28097742116184
14.976930122964136,21.02359486332766,0.44586366829056906,4.7644206438531285,12.631578947368421,35.33177096599768,23.576259245266197
21.72294345657898,29.516019714232268,0.6059808277288395,-25.66374668142548,31.853621730382294,4.61529446013826,24.35392207444549
37.58806563379989,55.21067788397567,1.1955405313158407,-48.890313322171764,0.11538461538460751,3.0519666352237893,23.090257685872626
36.77664625091881,51.12928913554733,1.0243902990114335,44.689279110663755,0.12676056338027591,7.761175731916188,24.955961211702505
12.66884521944443,25.512693565605247,0.5089526160950434,-3.277578177647808,51.96842105263157,32.30849534530048,25.063918289046505
24.243213431560022,30.029936273846747,0.5949894266301575,-14.271361642718935,36.975,23.063128353947707,25.23568901377571
6.487925441318358,18.469016348154348,0.37143033677550696,-34.829731424204724,13.714285714285717,49.387954433584255,24.86201922612079
14.873582814132291,19.57623812444036,0.3797954939807937,9.90536409140014,6.171428571428566,38.22046064375826,25.772077913897434
21.817968245234002,62.93239445214617,1.2550785010630006,19.29362044115104,51.657142857142844,22.10652436087957,25.071098898931414
22.365751367840502,60.619390818068354,1.2593669727007581,-29.877019911958783,61.56428571428572,29.195672816110218,24.067405344157894
11.369904898272205,34.84637790649508,0.6540757158592355,-7.064574541873603,60.42857142857143,28.46824795265181,26.63787774227228
21.87232530281916,42.038217498728756,0.8307572011737059,-27.23094749584106,35.11224489795919,17.47553502725277,25.301145412484267
28.914867493137248,55.92260093502267,1.1705540791206097,50.48077727586651,1.3694117647058817,0.17730866736650713,23.887235084873257
28.868819043060007,45.06007398088155,0.9387515412683656,-44.24228781562853,6.030769230769231,4.552430547208312,24.0
37.74425192529114,39.28424558939303,0.7656831249062059,-40.50683432303635,32.83098591549295,8.311605533596744,25.653069991718336
39.018844052919256,52.08019765700921,1.0843266253637893,56.15006022018533,16.123943661971825,3.1072979155254155,24.014995315427402
37.562828876807494,41.703517967059426,0.8681497319402328,-43.92088577772174,31.36904761904762,6.174736543651404,24.018620540178013
39.42218303362131,34.28790413078201,0.7202497562209358,34.61968155364773,36.89115646258503,12.23825623070178,23.802787737608227
